1561680881724083200,0.30922,0.08073,0.56188,0.99918,-0.01081,-0.03874,-0.00422,0.00000,0.00000,0.00000,
1561680881775043584,0.30373,0.08314,0.56077,0.99934,-0.01044,-0.03441,-0.00579,0.00000,0.00000,0.00000,
1561680881853666304,0.30114,0.08402,0.55692,0.99940,-0.01302,-0.03181,-0.00336,0.00000,0.00000,0.00000,
1561680881918103808,0.29963,0.08285,0.55075,0.99944,-0.01647,-0.02923,-0.00102,0.00000,0.00000,0.00000,
1561680881975450368,0.29438,0.08263,0.55257,0.99948,-0.02013,-0.02510,0.00020,0.00000,0.00000,0.00000,
1561680882060235008,0.29497,0.08181,0.54549,0.99946,-0.02246,-0.02395,0.00150,0.00000,0.00000,0.00000,
1561680882108685312,0.29546,0.07961,0.53800,0.99948,-0.02309,-0.02257,0.00162,0.00000,0.00000,0.00000,
1561680882190626816,0.29825,0.07469,0.52521,0.99952,-0.02142,-0.02220,0.00299,0.00000,0.00000,0.00000,
1561680882260869120,0.29909,0.07419,0.51271,0.99963,-0.01876,-0.01928,0.00357,0.00000,0.00000,0.00000,
1561680882315252992,0.29971,0.07360,0.49801,0.99967,-0.01897,-0.01643,0.00469,0.00000,0.00000,0.00000,
1561680882375465728,0.29858,0.07179,0.48626,0.99968,-0.01962,-0.01462,0.00619,0.00000,0.00000,0.00000,
1561680882450322688,0.30104,0.07222,0.47297,0.99969,-0.02043,-0.01306,0.00593,0.00000,0.00000,0.00000,
1561680882522643456,0.30134,0.07198,0.45777,0.99973,-0.01968,-0.01141,0.00478,0.00000,0.00000,0.00000,
1561680882584820992,0.29980,0.07004,0.44677,0.99978,-0.01899,-0.00762,0.00342,0.00000,0.00000,0.00000,
1561680882642438144,0.29745,0.06679,0.42972,0.99979,-0.01815,-0.00886,0.00434,0.00000,0.00000,0.00000,
1561680882709874176,0.29385,0.06580,0.41445,0.99976,-0.01842,-0.01119,0.00472,0.00000,0.00000,0.00000,
1561680882775906048,0.29072,0.06307,0.39566,0.99980,-0.01580,-0.01138,0.00411,0.00000,0.00000,0.00000,
1561680882861184512,0.28826,0.06079,0.37407,0.99982,-0.01418,-0.01204,0.00298,0.00000,0.00000,0.00000,
1561680882911695872,0.28499,0.05801,0.35281,0.99975,-0.01541,-0.01528,0.00503,0.00000,0.00000,0.00000,
1561680882985625856,0.27764,0.05761,0.33053,0.99963,-0.01528,-0.02007,0.01028,0.00000,0.00000,0.00000,
1561680883055463424,0.26864,0.05431,0.31160,0.99957,-0.01504,-0.02138,0.01365,0.00000,0.00000,0.00000,
1561680883110719744,0.25786,0.05509,0.29048,0.99962,-0.01579,-0.01877,0.01235,0.00000,0.00000,0.00000,
1561680883177260032,0.24295,0.05368,0.27191,0.99969,-0.01542,-0.01465,0.01268,0.00000,0.00000,0.00000,
1561680883244771072,0.22403,0.05261,0.25761,0.99962,-0.01462,-0.01509,0.01765,0.00000,0.00000,0.00000,
1561680883312778496,0.20256,0.05169,0.24448,0.99943,-0.01504,-0.01998,0.02280,0.00000,0.00000,0.00000,
1561680883377874688,0.18040,0.05042,0.23120,0.99921,-0.01493,-0.02507,0.02701,0.00000,0.00000,0.00000,
1561680883446777856,0.15652,0.05046,0.22381,0.99926,-0.01301,-0.02472,0.02638,0.00000,0.00000,0.00000,
1561680883516679424,0.13454,0.04960,0.21704,0.99924,-0.01438,-0.02471,0.02638,0.00000,0.00000,0.00000,
1561680883591553280,0.11199,0.04731,0.21185,0.99910,-0.01885,-0.02355,0.02987,0.00000,0.00000,0.00000,
1561680883643229440,0.09140,0.04899,0.20593,0.99925,-0.01880,-0.01831,0.02835,0.00000,0.00000,0.00000,
1561680883729123840,0.07119,0.04931,0.19302,0.99920,-0.01943,-0.01815,0.02981,0.00000,0.00000,0.00000,
1561680883780486912,0.05149,0.04794,0.17961,0.99919,-0.01869,-0.01556,0.03222,0.00000,0.00000,0.00000,
1561680883844241920,0.04095,0.04696,0.16067,0.99918,-0.01962,-0.01086,0.03369,0.00000,0.00000,0.00000,
1561680883922844928,0.02893,0.04500,0.14565,0.99923,-0.02014,-0.00295,0.03344,0.00000,0.00000,0.00000,
1561680883977143040,0.01824,0.04149,0.13416,0.99924,-0.02015,0.00530,0.03294,0.00000,0.00000,0.00000,
1561680884061576960,0.00616,0.03847,0.12353,0.99923,-0.01941,0.01388,0.03106,0.00000,0.00000,0.00000,
1561680884111252736,-0.00217,0.03881,0.10662,0.99929,-0.01546,0.01777,0.02944,0.00000,0.00000,0.00000,
1561680884176858880,-0.00859,0.03473,0.09323,0.99930,-0.01475,0.02132,0.02700,0.00000,0.00000,0.00000,
1561680884244777472,-0.01299,0.03085,0.08451,0.99921,-0.01558,0.02484,0.02694,0.00000,0.00000,0.00000,
1561680884310925568,-0.02009,0.02945,0.07547,0.99908,-0.01612,0.03160,0.02421,0.00000,0.00000,0.00000,
1561680884383282688,-0.02101,0.02539,0.06492,0.99895,-0.01668,0.03630,0.02236,0.00000,0.00000,0.00000,
1561680884457352960,-0.02250,0.02232,0.05665,0.99883,-0.01722,0.04040,0.02048,0.00000,0.00000,0.00000,
1561680884511795456,-0.02330,0.01926,0.05250,0.99878,-0.01542,0.04331,0.01814,0.00000,0.00000,0.00000,
1561680884578449408,-0.02437,0.01697,0.04890,0.99885,-0.01300,0.04360,0.01498,0.00000,0.00000,0.00000,
1561680884664920576,-0.02513,0.01538,0.04653,0.99883,-0.01374,0.04469,0.01240,0.00000,0.00000,0.00000,
1561680884711032832,-0.02490,0.01367,0.04433,0.99874,-0.01482,0.04664,0.01143,0.00000,0.00000,0.00000,
1561680884777637120,-0.02396,0.01299,0.04292,0.99862,-0.01553,0.04919,0.01021,0.00000,0.00000,0.00000,
1561680884863075072,-0.02149,0.01240,0.04259,0.99852,-0.01654,0.05091,0.00960,0.00000,0.00000,0.00000,
1561680884917615872,-0.01786,0.01271,0.04433,0.99844,-0.01602,0.05281,0.00877,0.00000,0.00000,0.00000,
1561680884992151296,-0.01273,0.01339,0.04517,0.99838,-0.01532,0.05411,0.00893,0.00000,0.00000,0.00000,
1561680885052595456,-0.00729,0.01344,0.04672,0.99828,-0.01498,0.05582,0.00948,0.00000,0.00000,0.00000,
1561680885111016448,-0.00086,0.01343,0.04801,0.99823,-0.01477,0.05670,0.01033,0.00000,0.00000,0.00000,
1561680885177614336,0.00641,0.01284,0.04909,0.99815,-0.01538,0.05780,0.01128,0.00000,0.00000,0.00000,
1561680885245292800,0.01435,0.01190,0.05114,0.99799,-0.01826,0.05938,0.01265,0.00000,0.00000,0.00000,
1561680885311622912,0.02300,0.01093,0.05416,0.99785,-0.01888,0.06146,0.01266,0.00000,0.00000,0.00000,
1561680885379178240,0.03268,0.01160,0.05658,0.99792,-0.01986,0.05964,0.01452,0.00000,0.00000,0.00000,
1561680885446006272,0.04485,0.01204,0.06118,0.99798,-0.01945,0.05814,0.01658,0.00000,0.00000,0.00000,
1561680885481622016,0.05704,0.01230,0.06588,0.99792,-0.01884,0.05911,0.01738,0.00000,0.00000,0.00000,
1561680885546371584,0.07306,0.01278,0.06806,0.99785,-0.01959,0.06011,0.01722,0.00000,0.00000,0.00000,
1561680885617987072,0.08497,0.01164,0.07514,0.99787,-0.02056,0.05945,0.01716,0.00000,0.00000,0.00000,
1561680885692688896,0.10391,0.01217,0.08239,0.99799,-0.02348,0.05622,0.01729,0.00000,0.00000,0.00000,
1561680885746855168,0.12496,0.01255,0.08987,0.99811,-0.02573,0.05382,0.01493,0.00000,0.00000,0.00000,
1561680885815483136,0.14836,0.01288,0.09885,0.99778,-0.03715,0.05432,0.01035,0.00000,0.00000,0.00000,
1561680885898916864,0.17444,0.01208,0.10944,0.99770,-0.03719,0.05613,0.00741,0.00000,0.00000,0.00000,
1561680885948878336,0.19883,0.01240,0.11844,0.99750,-0.04137,0.05688,0.00616,0.00000,0.00000,0.00000,
1561680886030832640,0.22083,0.01327,0.13200,0.99753,-0.03911,0.05806,0.00499,0.00000,0.00000,0.00000,
1561680886090633728,0.24323,0.00385,0.13441,0.99778,-0.04338,0.05018,0.00639,0.00000,0.00000,0.00000,
1561680886165806848,0.24826,0.01087,0.16215,0.99815,-0.04182,0.04359,0.00758,0.00000,0.00000,0.00000,
1561680886219482880,0.26059,0.00610,0.18107,0.99853,-0.04011,0.03469,0.01129,0.00000,0.00000,0.00000,
1561680886286403584,0.26371,0.01840,0.21344,0.99888,-0.03397,0.03183,0.00827,0.00000,0.00000,0.00000,
1561680886354459648,0.27285,0.01666,0.25232,0.99911,-0.02828,0.03089,0.00578,0.00000,0.00000,0.00000,
1561680886419203328,0.28439,0.01739,0.28686,0.99933,-0.02291,0.02831,0.00280,0.00000,0.00000,0.00000,
1561680886486214656,0.29838,0.02291,0.30560,0.99950,-0.02146,0.02293,0.00285,0.00000,0.00000,0.00000,
1561680886553839872,0.30575,0.02808,0.33342,0.99958,-0.02098,0.01966,0.00463,0.00000,0.00000,0.00000,
1561680886635330304,0.31763,0.02829,0.36196,0.99963,-0.01582,0.02037,0.00855,0.00000,0.00000,0.00000,
1561680886689119744,0.32020,0.03523,0.39604,0.99951,-0.01803,0.02392,0.00953,0.00000,0.00000,0.00000,
1561680886756691968,0.32327,0.04186,0.42199,0.99944,-0.01772,0.02705,0.00873,0.00000,0.00000,0.00000,
1561680886823672320,0.33506,0.03984,0.43922,0.99938,-0.01968,0.02802,0.00866,0.00000,0.00000,0.00000,
1561680886902890240,0.34032,0.04275,0.46094,0.99944,-0.02087,0.02434,0.00926,0.00000,0.00000,0.00000,
1561680886957046016,0.34513,0.04421,0.47542,0.99949,-0.02374,0.01725,0.01249,0.00000,0.00000,0.00000,
1561680887037165056,0.35125,0.04555,0.49186,0.99954,-0.02471,0.01216,0.01298,0.00000,0.00000,0.00000,
1561680887103148032,0.35338,0.04906,0.51132,0.99976,-0.01896,0.00773,0.00790,0.00000,0.00000,0.00000,
1561680887177634304,0.35512,0.04954,0.52567,0.99978,-0.01919,0.00106,0.00855,0.00000,0.00000,0.00000,
1561680887227327232,0.35961,0.05344,0.53644,0.99979,-0.01738,-0.00296,0.01040,0.00000,0.00000,0.00000,
1561680887293140992,0.36635,0.05198,0.54609,0.99979,-0.01310,-0.00886,0.01341,0.00000,0.00000,0.00000,
1561680887360850944,0.37020,0.05985,0.56312,0.99974,-0.01244,-0.01261,0.01463,0.00000,0.00000,0.00000,
1561680887436995584,0.37440,0.06228,0.57755,0.99975,-0.01046,-0.01386,0.01393,0.00000,0.00000,0.00000,
1561680887495453952,0.37721,0.06809,0.58601,0.99979,-0.00673,-0.01505,0.01201,0.00000,0.00000,0.00000,
1561680887575965184,0.37946,0.07014,0.59174,0.99974,-0.00600,-0.01817,0.01247,0.00000,0.00000,0.00000,
1561680887640725504,0.37917,0.07337,0.59974,0.99970,-0.01129,-0.01821,0.01161,0.00000,0.00000,0.00000,
1561680887696048384,0.37859,0.07622,0.60253,0.99968,-0.01349,-0.01838,0.01084,0.00000,0.00000,0.00000,
1561680887765021952,0.37867,0.07692,0.60168,0.99965,-0.01638,-0.01730,0.01128,0.00000,0.00000,0.00000,
1561680887841244928,0.37823,0.07749,0.59911,0.99964,-0.01810,-0.01619,0.01134,0.00000,0.00000,0.00000,
1561680887911397120,0.37771,0.07694,0.59615,0.99970,-0.01772,-0.01316,0.01071,0.00000,0.00000,0.00000,
1561680887982780416,0.37687,0.07609,0.59296,0.99975,-0.01556,-0.01088,0.01190,0.00000,0.00000,0.00000,
1561680888042619648,0.37549,0.07546,0.59055,0.99977,-0.01481,-0.00890,0.01301,0.00000,0.00000,0.00000,
1561680888109443328,0.37397,0.07482,0.58796,0.99977,-0.01509,-0.00744,0.01324,0.00000,0.00000,0.00000,
1561680888177837312,0.37185,0.07406,0.58471,0.99973,-0.01717,-0.00804,0.01350,0.00000,0.00000,0.00000,
1561680888233337088,0.36963,0.07372,0.58068,0.99968,-0.02024,-0.00690,0.01329,0.00000,0.00000,0.00000,
1561680888301531904,0.36461,0.07300,0.57805,0.99959,-0.02358,-0.00530,0.01505,0.00000,0.00000,0.00000,
1561680888381561088,0.36071,0.07316,0.57027,0.99938,-0.03112,-0.00178,0.01637,0.00000,0.00000,0.00000,
1561680888435532800,0.35563,0.07246,0.56198,0.99921,-0.03406,-0.00149,0.02047,0.00000,0.00000,0.00000,
1561680888502149376,0.34930,0.07304,0.55676,0.99912,-0.03564,0.00350,0.02206,0.00000,0.00000,0.00000,
1561680888571010816,0.34629,0.07371,0.54494,0.99908,-0.03631,0.00659,0.02205,0.00000,0.00000,0.00000,
1561680888649529344,0.34201,0.07200,0.53423,0.99908,-0.03359,0.01095,0.02435,0.00000,0.00000,0.00000,
1561680888704807680,0.33805,0.07288,0.52020,0.99911,-0.03001,0.01634,0.02476,0.00000,0.00000,0.00000,
1561680888780643584,0.33706,0.07013,0.50429,0.99904,-0.03099,0.01809,0.02517,0.00000,0.00000,0.00000,
1561680888838430976,0.33503,0.06881,0.48658,0.99908,-0.02701,0.01883,0.02741,0.00000,0.00000,0.00000,
1561680888911283968,0.33390,0.06815,0.46460,0.99912,-0.02530,0.01799,0.02835,0.00000,0.00000,0.00000,
1561680888976161536,0.33282,0.06584,0.43722,0.99903,-0.02817,0.01820,0.02870,0.00000,0.00000,0.00000,
1561680889039848704,0.33138,0.06641,0.40333,0.99898,-0.03012,0.01507,0.03008,0.00000,0.00000,0.00000,
1561680889107767552,0.33364,0.06265,0.36782,0.99880,-0.03352,0.01268,0.03333,0.00000,0.00000,0.00000,
1561680889188073216,0.33345,0.05875,0.33455,0.99882,-0.03362,0.01257,0.03269,0.00000,0.00000,0.00000,
1561680889240584960,0.33449,0.05387,0.29856,0.99901,-0.03110,0.01022,0.03027,0.00000,0.00000,0.00000,
1561680889308115456,0.33287,0.04816,0.26172,0.99918,-0.02523,0.00490,0.03130,0.00000,0.00000,0.00000,
1561680889392172544,0.32572,0.04299,0.23231,0.99920,-0.01932,0.00384,0.03474,0.00000,0.00000,0.00000,
1561680889460105984,0.31808,0.04109,0.20608,0.99936,-0.01416,0.00803,0.03190,0.00000,0.00000,0.00000,
1561680889510403328,0.30683,0.04023,0.18175,0.99948,-0.01086,0.00771,0.02924,0.00000,0.00000,0.00000,
1561680889577473280,0.29515,0.03640,0.16311,0.99943,-0.00663,0.00298,0.03296,0.00000,0.00000,0.00000,
1561680889645911808,0.27801,0.03820,0.14878,0.99946,-0.00712,0.00470,0.03158,0.00000,0.00000,0.00000,
1561680889712097280,0.25990,0.03811,0.13351,0.99945,-0.00257,-0.00423,0.03267,0.00000,0.00000,0.00000,
1561680889778390528,0.23111,0.03803,0.12717,0.99926,-0.00043,-0.01292,0.03634,0.00000,0.00000,0.00000,
1561680889860837376,0.20605,0.04270,0.12073,0.99910,-0.00328,-0.02013,0.03712,0.00000,0.00000,0.00000,
1561680889912374528,0.18260,0.04422,0.11591,0.99923,-0.00867,-0.01766,0.03397,0.00000,0.00000,0.00000,
1561680889993382656,0.15988,0.04937,0.11345,0.99933,-0.01199,-0.01227,0.03246,0.00000,0.00000,0.00000,
1561680890049989376,0.14215,0.05218,0.10888,0.99922,-0.01322,-0.01396,0.03460,0.00000,0.00000,0.00000,
1561680890082401024,0.12317,0.05280,0.10612,0.99918,-0.01677,-0.01305,0.03460,0.00000,0.00000,0.00000,
1561680890149141248,0.10613,0.05365,0.10375,0.99921,-0.02007,-0.00984,0.03291,0.00000,0.00000,0.00000,
1561680890217013248,0.08952,0.05211,0.10265,0.99914,-0.02012,-0.00979,0.03499,0.00000,0.00000,0.00000,
1561680890296545024,0.07520,0.05236,0.09655,0.99899,-0.02119,-0.01134,0.03784,0.00000,0.00000,0.00000,
1561680890352015616,0.06277,0.05202,0.09119,0.99888,-0.02358,-0.01117,0.03937,0.00000,0.00000,0.00000,
1561680890417768960,0.05060,0.05006,0.08629,0.99881,-0.02675,-0.00879,0.03992,0.00000,0.00000,0.00000,
1561680890484890624,0.04200,0.05032,0.08378,0.99882,-0.02741,-0.00394,0.03993,0.00000,0.00000,0.00000,
1561680890552018944,0.03412,0.05079,0.07804,0.99894,-0.02556,-0.00131,0.03827,0.00000,0.00000,0.00000,
1561680890619524352,0.03060,0.05079,0.07686,0.99902,-0.02406,-0.00299,0.03700,0.00000,0.00000,0.00000,
1561680890686847232,0.02853,0.04955,0.07562,0.99908,-0.02241,-0.00724,0.03597,0.00000,0.00000,0.00000,
1561680890753984000,0.02640,0.04754,0.07593,0.99899,-0.02074,-0.01066,0.03830,0.00000,0.00000,0.00000,
1561680890823303168,0.02559,0.04565,0.07527,0.99885,-0.02062,-0.01302,0.04119,0.00000,0.00000,0.00000,
1561680890887986944,0.02529,0.04419,0.07507,0.99881,-0.01933,-0.01367,0.04255,0.00000,0.00000,0.00000,
1561680890955279616,0.02666,0.04336,0.07462,0.99885,-0.02002,-0.01062,0.04224,0.00000,0.00000,0.00000,
1561680891022009088,0.02699,0.04285,0.07445,0.99879,-0.02156,-0.00847,0.04345,0.00000,0.00000,0.00000,
1561680891089620992,0.02844,0.04171,0.07386,0.99868,-0.02219,-0.00739,0.04580,0.00000,0.00000,0.00000,
1561680891157166848,0.03133,0.04035,0.07280,0.99841,-0.02541,-0.00453,0.05007,0.00000,0.00000,0.00000,
1561680891223004416,0.03515,0.03889,0.07247,0.99788,-0.03032,-0.00093,0.05749,0.00000,0.00000,0.00000,
1561680891291270400,0.04269,0.03660,0.07077,0.99743,-0.02948,0.00104,0.06524,0.00000,0.00000,0.00000,
1561680891359030528,0.05049,0.03537,0.07190,0.99731,-0.02846,0.00202,0.06757,0.00000,0.00000,0.00000,
1561680891429809920,0.06018,0.03512,0.07497,0.99737,-0.03016,0.00359,0.06575,0.00000,0.00000,0.00000,
1561680891497430016,0.07351,0.03562,0.07631,0.99744,-0.03162,0.00530,0.06389,0.00000,0.00000,0.00000,
1561680891562957824,0.08896,0.03488,0.07789,0.99742,-0.03206,0.00672,0.06396,0.00000,0.00000,0.00000,
1561680891626133504,0.10614,0.03448,0.08099,0.99735,-0.02990,0.00822,0.06579,0.00000,0.00000,0.00000,
1561680891693523712,0.12508,0.03383,0.08509,0.99727,-0.02655,0.00714,0.06852,0.00000,0.00000,0.00000,
1561680891761201408,0.14617,0.03272,0.09078,0.99722,-0.02353,0.00302,0.07058,0.00000,0.00000,0.00000,
1561680891844224256,0.16845,0.03152,0.09530,0.99708,-0.02406,-0.00085,0.07250,0.00000,0.00000,0.00000,
1561680891894962688,0.19486,0.03096,0.10503,0.99689,-0.03022,0.00053,0.07279,0.00000,0.00000,0.00000,
1561680891975517184,0.22279,0.02974,0.11789,0.99647,-0.03451,0.00210,0.07655,0.00000,0.00000,0.00000,
1561680892033854976,0.24797,0.02811,0.13765,0.99635,-0.03372,0.00488,0.07830,0.00000,0.00000,0.00000,
1561680892101142528,0.27152,0.02748,0.16588,0.99664,-0.03148,0.00379,0.07558,0.00000,0.00000,0.00000,
1561680892165805056,0.28781,0.03156,0.19732,0.99710,-0.03320,0.00154,0.06848,0.00000,0.00000,0.00000,
1561680892235526400,0.30521,0.03208,0.22695,0.99733,-0.03286,-0.00329,0.06514,0.00000,0.00000,0.00000,
1561680892315737600,0.31557,0.03311,0.26250,0.99735,-0.03393,-0.00839,0.06375,0.00000,0.00000,0.00000,
1561680892369505536,0.33305,0.03569,0.28073,0.99713,-0.03724,-0.02174,0.06224,0.00000,0.00000,0.00000,
1561680892433839104,0.34352,0.03761,0.30574,0.99707,-0.03669,-0.02973,0.06011,0.00000,0.00000,0.00000,
1561680892515244032,0.35257,0.04041,0.32446,0.99696,-0.03505,-0.03838,0.05802,0.00000,0.00000,0.00000,
1561680892567309056,0.36035,0.04436,0.34388,0.99671,-0.03439,-0.04570,0.05749,0.00000,0.00000,0.00000,
1561680892635272960,0.36044,0.04830,0.36995,0.99665,-0.03444,-0.04825,0.05643,0.00000,0.00000,0.00000,
1561680892702960896,0.35691,0.05318,0.39782,0.99662,-0.03437,-0.04881,0.05637,0.00000,0.00000,0.00000,
